267
# x y z
210	150	0
210	163.33333333333	0
210	176.66666666667	0
210	190	0
213.33333333333	150	0
213.33333333333	163.33333333333	0
213.33333333333	176.66666666667	0
213.33333333333	190	0
216.66666666667	150	0
216.66666666667	163.33333333333	0
216.66666666667	176.66666666667	0
216.66666666667	190	0
220	150	0
220	163.33333333333	0
220	176.66666666667	0
220	190	0
223.33333333333	150	0
223.33333333333	163.33333333333	0
223.33333333333	176.66666666667	0
223.33333333333	190	0
226.66666666667	150	0
226.66666666667	163.33333333333	0
226.66666666667	176.66666666667	0
226.66666666667	190	0
230	150	0
230	163.33333333333	0
230	176.66666666667	0
230	190	0
233.33333333333	150	0
233.33333333333	163.33333333333	0
233.33333333333	176.66666666667	0
233.33333333333	190	0
236.66666666667	150	0
236.66666666667	163.33333333333	0
236.66666666667	176.66666666667	0
236.66666666667	190	0
240	150	0
240	163.33333333333	0
240	176.66666666667	0
240	190	0
243.33333333333	150	0
243.33333333333	163.33333333333	0
243.33333333333	176.66666666667	0
243.33333333333	190	0
246.66666666667	150	0
246.66666666667	163.33333333333	0
246.66666666667	176.66666666667	0
246.66666666667	190	0
250	150	0
250	163.33333333333	0
250	176.66666666667	0
250	190	0
253.33333333333	150	0
253.33333333333	163.33333333333	0
253.33333333333	176.66666666667	0
253.33333333333	190	0
256.66666666667	150	0
256.66666666667	163.33333333333	0
256.66666666667	176.66666666667	0
256.66666666667	190	0
260	150	0
260	163.33333333333	0
260	176.66666666667	0
260	190	0
175	175	-2
10	175	0
318.18181818182	175	0
212	150	-5
212	155.55555555556	-5
212	161.11111111111	-5
212	166.66666666667	-5
212	172.22222222222	-5
212	177.77777777778	-5
212	183.33333333333	-5
212	188.88888888889	-5
212	194.44444444444	-5
212	200	-5
223.83333333333	150	-5
223.83333333333	155.55555555556	-5
223.83333333333	161.11111111111	-5
223.83333333333	166.66666666667	-5
223.83333333333	172.22222222222	-5
223.83333333333	177.77777777778	-5
223.83333333333	183.33333333333	-5
223.83333333333	188.88888888889	-5
223.83333333333	194.44444444444	-5
223.83333333333	200	-5
235.66666666667	150	-5
235.66666666667	155.55555555556	-5
235.66666666667	161.11111111111	-5
235.66666666667	166.66666666667	-5
235.66666666667	172.22222222222	-5
235.66666666667	177.77777777778	-5
235.66666666667	183.33333333333	-5
235.66666666667	188.88888888889	-5
235.66666666667	194.44444444444	-5
235.66666666667	200	-5
247.5	150	-5
247.5	155.55555555556	-5
247.5	161.11111111111	-5
247.5	166.66666666667	-5
247.5	172.22222222222	-5
247.5	177.77777777778	-5
247.5	183.33333333333	-5
247.5	188.88888888889	-5
247.5	194.44444444444	-5
247.5	200	-5
212	150	-4
212	155.55555555556	-4
212	161.11111111111	-4
212	166.66666666667	-4
212	172.22222222222	-4
212	177.77777777778	-4
212	183.33333333333	-4
212	188.88888888889	-4
212	194.44444444444	-4
212	200	-4
223.83333333333	150	-4
223.83333333333	155.55555555556	-4
223.83333333333	161.11111111111	-4
223.83333333333	166.66666666667	-4
223.83333333333	172.22222222222	-4
223.83333333333	177.77777777778	-4
223.83333333333	183.33333333333	-4
223.83333333333	188.88888888889	-4
223.83333333333	194.44444444444	-4
223.83333333333	200	-4
235.66666666667	150	-4
235.66666666667	155.55555555556	-4
235.66666666667	161.11111111111	-4
235.66666666667	166.66666666667	-4
235.66666666667	172.22222222222	-4
235.66666666667	177.77777777778	-4
235.66666666667	183.33333333333	-4
235.66666666667	188.88888888889	-4
235.66666666667	194.44444444444	-4
235.66666666667	200	-4
247.5	150	-4
247.5	155.55555555556	-4
247.5	161.11111111111	-4
247.5	166.66666666667	-4
247.5	172.22222222222	-4
247.5	177.77777777778	-4
247.5	183.33333333333	-4
247.5	188.88888888889	-4
247.5	194.44444444444	-4
247.5	200	-4
212	150	-3
212	155.55555555556	-3
212	161.11111111111	-3
212	166.66666666667	-3
212	172.22222222222	-3
212	177.77777777778	-3
212	183.33333333333	-3
212	188.88888888889	-3
212	194.44444444444	-3
212	200	-3
223.83333333333	150	-3
223.83333333333	155.55555555556	-3
223.83333333333	161.11111111111	-3
223.83333333333	166.66666666667	-3
223.83333333333	172.22222222222	-3
223.83333333333	177.77777777778	-3
223.83333333333	183.33333333333	-3
223.83333333333	188.88888888889	-3
223.83333333333	194.44444444444	-3
223.83333333333	200	-3
235.66666666667	150	-3
235.66666666667	155.55555555556	-3
235.66666666667	161.11111111111	-3
235.66666666667	166.66666666667	-3
235.66666666667	172.22222222222	-3
235.66666666667	177.77777777778	-3
235.66666666667	183.33333333333	-3
235.66666666667	188.88888888889	-3
235.66666666667	194.44444444444	-3
235.66666666667	200	-3
247.5	150	-3
247.5	155.55555555556	-3
247.5	161.11111111111	-3
247.5	166.66666666667	-3
247.5	172.22222222222	-3
247.5	177.77777777778	-3
247.5	183.33333333333	-3
247.5	188.88888888889	-3
247.5	194.44444444444	-3
247.5	200	-3
212	150	-2
212	155.55555555556	-2
212	161.11111111111	-2
212	166.66666666667	-2
212	172.22222222222	-2
212	177.77777777778	-2
212	183.33333333333	-2
212	188.88888888889	-2
212	194.44444444444	-2
212	200	-2
223.83333333333	150	-2
223.83333333333	155.55555555556	-2
223.83333333333	161.11111111111	-2
223.83333333333	166.66666666667	-2
223.83333333333	172.22222222222	-2
223.83333333333	177.77777777778	-2
223.83333333333	183.33333333333	-2
223.83333333333	188.88888888889	-2
223.83333333333	194.44444444444	-2
223.83333333333	200	-2
235.66666666667	150	-2
235.66666666667	155.55555555556	-2
235.66666666667	161.11111111111	-2
235.66666666667	166.66666666667	-2
235.66666666667	172.22222222222	-2
235.66666666667	177.77777777778	-2
235.66666666667	183.33333333333	-2
235.66666666667	188.88888888889	-2
235.66666666667	194.44444444444	-2
235.66666666667	200	-2
247.5	150	-2
247.5	155.55555555556	-2
247.5	161.11111111111	-2
247.5	166.66666666667	-2
247.5	172.22222222222	-2
247.5	177.77777777778	-2
247.5	183.33333333333	-2
247.5	188.88888888889	-2
247.5	194.44444444444	-2
247.5	200	-2
212	150	-1
212	155.55555555556	-1
212	161.11111111111	-1
212	166.66666666667	-1
212	172.22222222222	-1
212	177.77777777778	-1
212	183.33333333333	-1
212	188.88888888889	-1
212	194.44444444444	-1
212	200	-1
223.83333333333	150	-1
223.83333333333	155.55555555556	-1
223.83333333333	161.11111111111	-1
223.83333333333	166.66666666667	-1
223.83333333333	172.22222222222	-1
223.83333333333	177.77777777778	-1
223.83333333333	183.33333333333	-1
223.83333333333	188.88888888889	-1
223.83333333333	194.44444444444	-1
223.83333333333	200	-1
235.66666666667	150	-1
235.66666666667	155.55555555556	-1
235.66666666667	161.11111111111	-1
235.66666666667	166.66666666667	-1
235.66666666667	172.22222222222	-1
235.66666666667	177.77777777778	-1
235.66666666667	183.33333333333	-1
235.66666666667	188.88888888889	-1
235.66666666667	194.44444444444	-1
235.66666666667	200	-1
247.5	150	-1
247.5	155.55555555556	-1
247.5	161.11111111111	-1
247.5	166.66666666667	-1
247.5	172.22222222222	-1
247.5	177.77777777778	-1
247.5	183.33333333333	-1
247.5	188.88888888889	-1
247.5	194.44444444444	-1
247.5	200	-1
12800
# a b m n err i ip iperr k r rhoa u valid 
68	66	1	67	5.00003507193375e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.59406260461360e+01	0.00000000000000e+00	9.88738397607673e+01	0.00000000000000e+00	0
68	66	1	67	5.00003507193375e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.59406260461360e+01	0.00000000000000e+00	9.99647392268143e+01	0.00000000000000e+00	0
68	66	1	67	5.00003507193375e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.59406260461360e+01	0.00000000000000e+00	1.00827949264537e+02	0.00000000000000e+00	0
68	66	1	67	5.00003507193375e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.59406260461360e+01	0.00000000000000e+00	9.34840740916846e+01	0.00000000000000e+00	0
68	66	1	67	5.00003507193375e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.59406260461360e+01	0.00000000000000e+00	1.03535811380989e+02	0.00000000000000e+00	0
68	66	1	67	5.00003507193375e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.59406260461360e+01	0.00000000000000e+00	9.21714084302161e+01	0.00000000000000e+00	0
68	66	1	67	5.00003507193375e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.59406260461360e+01	0.00000000000000e+00	9.96216014408064e+01	0.00000000000000e+00	0
68	66	1	67	5.00003507193375e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.59406260461360e+01	0.00000000000000e+00	1.04204746960931e+02	0.00000000000000e+00	0
68	66	1	67	5.00003507193375e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.59406260461360e+01	0.00000000000000e+00	1.10412937508865e+02	0.00000000000000e+00	0
68	66	1	67	5.00003507193375e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.59406260461360e+01	0.00000000000000e+00	9.54533973114777e+01	0.00000000000000e+00	0
68	66	1	67	5.00003507193375e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.59406260461360e+01	0.00000000000000e+00	1.09779909903928e+02	0.00000000000000e+00	0
68	66	1	67	5.00003507193375e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.59406260461360e+01	0.00000000000000e+00	1.01044947746879e+02	0.00000000000000e+00	0
68	66	1	67	5.00003507193375e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.59406260461360e+01	0.00000000000000e+00	9.96094209595234e+01	0.00000000000000e+00	0
68	66	1	67	5.00003507193375e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.59406260461360e+01	0.00000000000000e+00	1.08555773747065e+02	0.00000000000000e+00	0
68	66	1	67	5.00003507193375e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.59406260461360e+01	0.00000000000000e+00	1.11179894944286e+02	0.00000000000000e+00	0
68	66	1	67	5.00003507193375e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.59406260461360e+01	0.00000000000000e+00	9.38112777071958e+01	0.00000000000000e+00	0
68	66	1	67	5.00003507193375e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.59406260461360e+01	0.00000000000000e+00	9.88926160440539e+01	0.00000000000000e+00	0
68	66	1	67	5.00003507193375e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.59406260461360e+01	0.00000000000000e+00	1.05463919198247e+02	0.00000000000000e+00	0
68	66	1	67	5.00003507193375e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.59406260461360e+01	0.00000000000000e+00	1.07489183042396e+02	0.00000000000000e+00	0
68	66	1	67	5.00003507193375e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.59406260461360e+01	0.00000000000000e+00	9.62392184112548e+01	0.00000000000000e+00	0
68	66	1	67	5.00003507193375e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.59406260461360e+01	0.00000000000000e+00	9.56652242100916e+01	0.00000000000000e+00	0
68	66	1	67	5.00003507193375e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.59406260461360e+01	0.00000000000000e+00	1.02469433446196e+02	0.00000000000000e+00	0
68	66	1	67	5.00003507193375e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.59406260461360e+01	0.00000000000000e+00	9.57407643715711e+01	0.00000000000000e+00	0
68	66	1	67	5.00003507193375e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.59406260461360e+01	0.00000000000000e+00	1.00531802234212e+02	0.00000000000000e+00	0
68	66	1	67	5.00003507193375e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.59406260461360e+01	0.00000000000000e+00	1.08959675294531e+02	0.00000000000000e+00	0
68	66	1	67	5.00003507193375e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.59406260461360e+01	0.00000000000000e+00	1.03095174449240e+02	0.00000000000000e+00	0
68	66	1	67	5.00003507193375e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.59406260461360e+01	0.00000000000000e+00	1.03234923337206e+02	0.00000000000000e+00	0
68	66	1	67	5.00003507193375e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.59406260461360e+01	0.00000000000000e+00	8.83671260088503e+01	0.00000000000000e+00	0
68	66	1	67	5.00003507193375e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.59406260461360e+01	0.00000000000000e+00	1.00648193323517e+02	0.00000000000000e+00	0
68	66	1	67	5.00003507193375e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.59406260461360e+01	0.00000000000000e+00	1.02516432642231e+02	0.00000000000000e+00	0
68	66	1	67	5.00003507193375e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.59406260461360e+01	0.00000000000000e+00	1.10051402608905e+02	0.00000000000000e+00	0
68	66	1	67	5.00003507193375e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.59406260461360e+01	0.00000000000000e+00	9.75701846323617e+01	0.00000000000000e+00	0
68	66	1	67	5.00003507193375e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.59406260461360e+01	0.00000000000000e+00	1.09286565839697e+02	0.00000000000000e+00	0
68	66	1	67	5.00003507193375e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.59406260461360e+01	0.00000000000000e+00	9.74255118634810e+01	0.00000000000000e+00	0
68	66	1	67	5.00003507193375e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.59406260461360e+01	0.00000000000000e+00	1.04893090032762e+02	0.00000000000000e+00	0
68	66	1	67	5.00003507193375e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.59406260461360e+01	0.00000000000000e+00	1.02432071201178e+02	0.00000000000000e+00	0
