1 3 4 11
1 3 11 18
1 3 18 25
1 3 10 17
1 3 2 9
1 4 2 3
1 4 5 6
1 4 6 7
1 4 7 8
1 4 9 10
1 4 10 11
1 4 11 12
1 4 12 13
1 4 13 14
1 4 14 15
1 4 15 16
1 4 17 18
1 4 18 19
1 4 19 20
1 4 20 21
1 4 21 22
1 4 22 23
1 4 23 24
1 4 25 26
1 4 26 27
1 4 27 28
1 4 28 29
1 4 29 30
1 4 30 31
1 4 31 32
1 4 33 34
1 4 34 35
1 4 35 36
1 4 36 37
1 4 37 38
1 4 38 39
1 4 39 40
1 4 41 42
1 4 42 43
1 4 43 44
1 4 44 45
1 4 45 46
1 4 46 47
1 4 47 48
1 4 49 50
1 4 50 51
1 4 51 52
1 4 52 53
1 4 53 54
1 4 54 55
1 4 55 56
1 4 57 58
1 4 58 59
1 4 59 60
1 4 60 61
1 4 61 62
1 4 62 63
1 4 63 64
1 4 9 17
1 4 17 25
1 4 25 33
1 4 33 41
1 4 41 49
1 4 49 57
1 4 2 10
1 4 10 18
1 4 18 26
1 4 26 34
1 4 34 42
1 4 42 50
1 4 50 58
1 4 3 11
1 4 11 19
1 4 19 27
1 4 27 35
1 4 35 43
1 4 43 51
1 4 51 59
1 4 12 20
1 4 20 28
1 4 28 36
1 4 36 44
1 4 44 52
1 4 52 60
1 4 5 13
1 4 13 21
1 4 21 29
1 4 29 37
1 4 37 45
1 4 45 53
1 4 53 61
1 4 6 14
1 4 14 22
1 4 22 30
1 4 30 38
1 4 38 46
1 4 46 54
1 4 54 62
1 4 7 15
1 4 15 23
1 4 23 31
1 4 31 39
1 4 39 47
1 4 47 55
1 4 55 63
1 4 8 16
1 4 16 24
1 4 24 32
1 4 32 40
1 4 40 48
1 4 48 56
1 4 56 64
1 4 49 58
1 4 41 50
1 4 50 59
1 4 33 42
1 4 42 51
1 4 51 60
1 4 25 34
1 4 34 43
1 4 43 52
1 4 52 61
1 4 17 26
1 4 26 35
1 4 35 44
1 4 44 53
1 4 53 62
1 4 9 18
1 4 18 27
1 4 27 36
1 4 36 45
1 4 45 54
1 4 54 63
1 4 10 19
1 4 19 28
1 4 28 37
1 4 37 46
1 4 46 55
1 4 55 64
1 4 2 11
1 4 11 20
1 4 20 29
1 4 29 38
1 4 38 47
1 4 47 56
1 4 3 12
1 4 12 21
1 4 21 30
1 4 30 39
1 4 39 48
1 4 13 22
1 4 22 31
1 4 31 40
1 4 5 14
1 4 14 23
1 4 23 32
1 4 6 15
1 4 15 24
1 4 7 16
1 4 56 63
1 4 48 55
1 4 55 62
1 4 40 47
1 4 47 54
1 4 54 61
1 4 32 39
1 4 39 46
1 4 46 53
1 4 53 60
1 4 24 31
1 4 31 38
1 4 38 45
1 4 45 52
1 4 52 59
1 4 16 23
1 4 23 30
1 4 30 37
1 4 37 44
1 4 44 51
1 4 51 58
1 4 8 15
1 4 15 22
1 4 22 29
1 4 29 36
1 4 36 43
1 4 43 50
1 4 50 57
1 4 7 14
1 4 14 21
1 4 21 28
1 4 28 35
1 4 35 42
1 4 42 49
1 4 6 13
1 4 13 20
1 4 20 27
1 4 27 34
1 4 34 41
1 4 5 12
1 4 12 19
1 4 19 26
1 4 26 33
1 4 11 18
1 4 18 25
1 4 3 10
1 4 10 17
1 4 2 9
1 5 2 3
1 5 3 4
1 5 6 7
1 5 7 8
1 5 9 10
1 5 10 11
1 5 11 12
1 5 12 13
1 5 13 14
1 5 14 15
1 5 15 16
1 5 17 18
1 5 18 19
1 5 19 20
1 5 20 21
1 5 21 22
1 5 22 23
1 5 23 24
1 5 25 26
1 5 26 27
1 5 27 28
1 5 28 29
1 5 29 30
1 5 30 31
1 5 31 32
1 5 33 34
1 5 34 35
1 5 35 36
1 5 36 37
1 5 37 38
1 5 38 39
1 5 39 40
1 5 41 42
1 5 42 43
1 5 43 44
1 5 44 45
1 5 45 46
1 5 46 47
1 5 47 48
1 5 49 50
1 5 50 51
1 5 51 52
1 5 52 53
1 5 53 54
1 5 54 55
1 5 55 56
1 5 57 58
1 5 58 59
1 5 59 60
1 5 60 61
1 5 61 62
1 5 62 63
1 5 63 64
1 5 9 17
1 5 17 25
1 5 25 33
1 5 33 41
1 5 41 49
1 5 49 57
1 5 2 10
1 5 10 18
1 5 18 26
1 5 26 34
1 5 34 42
1 5 42 50
1 5 50 58
1 5 3 11
1 5 11 19
1 5 19 27
1 5 27 35
1 5 35 43
1 5 43 51
1 5 51 59
1 5 4 12
1 5 12 20
1 5 20 28
1 5 28 36
1 5 36 44
1 5 44 52
1 5 52 60
1 5 13 21
1 5 21 29
1 5 29 37
1 5 37 45
1 5 45 53
1 5 53 61
1 5 6 14
1 5 14 22
1 5 22 30
1 5 30 38
1 5 38 46
1 5 46 54
1 5 54 62
1 5 7 15
1 5 15 23
1 5 23 31
1 5 31 39
1 5 39 47
1 5 47 55
1 5 55 63
1 5 8 16
1 5 16 24
1 5 24 32
1 5 32 40
1 5 40 48
1 5 48 56
1 5 56 64
1 5 49 58
1 5 41 50
1 5 50 59
1 5 33 42
1 5 42 51
1 5 51 60
1 5 25 34
1 5 34 43
1 5 43 52
1 5 52 61
1 5 17 26
1 5 26 35
1 5 35 44
1 5 44 53
1 5 53 62
1 5 9 18
1 5 18 27
1 5 27 36
1 5 36 45
1 5 45 54
1 5 54 63
1 5 10 19
1 5 19 28
1 5 28 37
1 5 37 46
1 5 46 55
1 5 55 64
1 5 2 11
1 5 11 20
1 5 20 29
1 5 29 38
1 5 38 47
1 5 47 56
1 5 3 12
1 5 12 21
1 5 21 30
1 5 30 39
1 5 39 48
1 5 4 13
1 5 13 22
1 5 22 31
1 5 31 40
1 5 14 23
1 5 23 32
1 5 6 15
1 5 15 24
1 5 7 16
1 5 56 63
1 5 48 55
1 5 55 62
1 5 40 47
1 5 47 54
1 5 54 61
1 5 32 39
1 5 39 46
1 5 46 53
1 5 53 60
1 5 24 31
1 5 31 38
1 5 38 45
1 5 45 52
1 5 52 59
1 5 16 23
1 5 23 30
1 5 30 37
1 5 37 44
1 5 44 51
1 5 51 58
1 5 8 15
1 5 15 22
1 5 22 29
1 5 29 36
1 5 36 43
1 5 43 50
1 5 50 57
1 5 7 14
1 5 14 21
1 5 21 28
1 5 28 35
1 5 35 42
1 5 42 49
1 5 6 13
1 5 13 20
1 5 20 27
1 5 27 34
1 5 34 41
1 5 12 19
1 5 19 26
1 5 26 33
1 5 4 11
1 5 11 18
1 5 18 25
1 5 3 10
1 5 10 17
1 5 2 9
1 6 2 3
1 6 3 4
1 6 4 5
1 6 7 8
1 6 9 10
1 6 10 11
1 6 11 12
1 6 12 13
1 6 13 14
1 6 14 15
1 6 15 16
1 6 17 18
1 6 18 19
1 6 19 20
1 6 20 21
1 6 21 22
1 6 22 23
1 6 23 24
1 6 25 26
1 6 26 27
1 6 27 28
1 6 28 29
1 6 29 30
1 6 30 31
1 6 31 32
1 6 33 34
1 6 34 35
1 6 35 36
1 6 36 37
1 6 37 38
1 6 38 39
1 6 39 40
1 6 41 42
1 6 42 43
1 6 43 44
1 6 44 45
1 6 45 46
1 6 46 47
1 6 47 48
1 6 49 50
1 6 50 51
1 6 51 52
1 6 52 53
1 6 53 54
1 6 54 55
1 6 55 56
1 6 57 58
1 6 58 59
1 6 59 60
1 6 60 61
1 6 61 62
1 6 62 63
1 6 63 64
1 6 9 17
1 6 17 25
1 6 25 33
1 6 33 41
1 6 41 49
1 6 49 57
1 6 2 10
1 6 10 18
1 6 18 26
1 6 26 34
1 6 34 42
1 6 42 50
1 6 50 58
1 6 3 11
1 6 11 19
1 6 19 27
1 6 27 35
1 6 35 43
1 6 43 51
1 6 51 59
1 6 4 12
1 6 12 20
1 6 20 28
1 6 28 36
1 6 36 44
1 6 44 52
1 6 52 60
1 6 5 13
1 6 13 21
1 6 21 29
1 6 29 37
1 6 37 45
1 6 45 53
1 6 53 61
1 6 14 22
1 6 22 30
1 6 30 38
1 6 38 46
1 6 46 54
1 6 54 62
1 6 7 15
1 6 15 23
1 6 23 31
1 6 31 39
1 6 39 47
1 6 47 55
1 6 55 63
1 6 8 16
1 6 16 24
1 6 24 32
1 6 32 40
1 6 40 48
1 6 48 56
1 6 56 64
1 6 49 58
1 6 41 50
1 6 50 59
1 6 33 42
1 6 42 51
1 6 51 60
1 6 25 34
1 6 34 43
1 6 43 52
1 6 52 61
1 6 17 26
1 6 26 35
1 6 35 44
1 6 44 53
1 6 53 62
1 6 9 18
1 6 18 27
1 6 27 36
1 6 36 45
1 6 45 54
1 6 54 63
1 6 10 19
1 6 19 28
1 6 28 37
1 6 37 46
1 6 46 55
1 6 55 64
1 6 2 11
1 6 11 20
1 6 20 29
1 6 29 38
1 6 38 47
1 6 47 56
1 6 3 12
1 6 12 21
1 6 21 30
1 6 30 39
1 6 39 48
1 6 4 13
1 6 13 22
1 6 22 31
1 6 31 40
1 6 5 14
1 6 14 23
1 6 23 32
1 6 15 24
1 6 7 16
1 6 56 63
1 6 48 55
1 6 55 62
1 6 40 47
1 6 47 54
1 6 54 61
1 6 32 39
1 6 39 46
1 6 46 53
1 6 53 60
1 6 24 31
1 6 31 38
1 6 38 45
1 6 45 52
1 6 52 59
1 6 16 23
1 6 23 30
1 6 30 37
1 6 37 44
1 6 44 51
1 6 51 58
1 6 8 15
1 6 15 22
1 6 22 29
1 6 29 36
1 6 36 43
1 6 43 50
1 6 50 57
1 6 7 14
1 6 14 21
1 6 21 28
1 6 28 35
1 6 35 42
1 6 42 49
1 6 13 20
1 6 20 27
1 6 27 34
1 6 34 41
1 6 5 12
1 6 12 19
1 6 19 26
1 6 26 33
1 6 4 11
1 6 11 18
1 6 18 25
1 6 3 10
1 6 10 17
1 6 2 9
1 7 2 3
1 7 3 4
1 7 4 5
1 7 5 6
1 7 9 10
1 7 10 11
1 7 11 12
1 7 12 13
1 7 13 14
1 7 14 15
1 7 15 16
1 7 17 18
1 7 18 19
1 7 19 20
1 7 20 21
1 7 21 22
1 7 22 23
1 7 23 24
1 7 25 26
1 7 26 27
1 7 27 28
1 7 28 29
1 7 29 30
1 7 30 31
1 7 31 32
1 7 33 34
1 7 34 35
1 7 35 36
1 7 36 37
1 7 37 38
1 7 38 39
1 7 39 40
1 7 41 42
1 7 42 43
1 7 43 44
1 7 44 45
1 7 45 46
1 7 46 47
1 7 47 48
1 7 49 50
1 7 50 51
1 7 51 52
1 7 52 53
1 7 53 54
1 7 54 55
1 7 55 56
1 7 57 58
1 7 58 59
1 7 59 60
1 7 60 61
1 7 61 62
1 7 62 63
1 7 63 64
1 7 9 17
1 7 17 25
1 7 25 33
1 7 33 41
1 7 41 49
1 7 49 57
1 7 2 10
1 7 10 18
1 7 18 26
1 7 26 34
1 7 34 42
1 7 42 50
1 7 50 58
1 7 3 11
1 7 11 19
1 7 19 27
1 7 27 35
1 7 35 43
1 7 43 51
1 7 51 59
1 7 4 12
1 7 12 20
1 7 20 28
1 7 28 36
1 7 36 44
1 7 44 52
1 7 52 60
1 7 5 13
1 7 13 21
1 7 21 29
1 7 29 37
1 7 37 45
1 7 45 53
1 7 53 61
1 7 6 14
1 7 14 22
1 7 22 30
1 7 30 38
1 7 38 46
1 7 46 54
1 7 54 62
1 7 15 23
1 7 23 31
1 7 31 39
1 7 39 47
1 7 47 55
1 7 55 63
1 7 8 16
1 7 16 24
1 7 24 32
1 7 32 40
1 7 40 48
1 7 48 56
1 7 56 64
1 7 49 58
1 7 41 50
1 7 50 59
1 7 33 42
1 7 42 51
1 7 51 60
1 7 25 34
1 7 34 43
1 7 43 52
1 7 52 61
1 7 17 26
1 7 26 35
1 7 35 44
1 7 44 53
1 7 53 62
1 7 9 18
1 7 18 27
1 7 27 36
1 7 36 45
1 7 45 54
1 7 54 63
1 7 10 19
1 7 19 28
1 7 28 37
1 7 37 46
1 7 46 55
1 7 55 64
1 7 2 11
1 7 11 20
1 7 20 29
1 7 29 38
1 7 38 47
1 7 47 56
1 7 3 12
1 7 12 21
1 7 21 30
1 7 30 39
1 7 39 48
1 7 4 13
1 7 13 22
1 7 22 31
1 7 31 40
1 7 5 14
1 7 14 23
1 7 23 32
1 7 6 15
1 7 15 24
1 7 56 63
1 7 48 55
1 7 55 62
1 7 40 47
1 7 47 54
1 7 54 61
1 7 32 39
1 7 39 46
1 7 46 53
1 7 53 60
1 7 24 31
1 7 31 38
1 7 38 45
1 7 45 52
1 7 52 59
1 7 16 23
1 7 23 30
1 7 30 37
1 7 37 44
1 7 44 51
1 7 51 58
1 7 8 15
1 7 15 22
1 7 22 29
1 7 29 36
1 7 36 43
1 7 43 50
1 7 50 57
1 7 14 21
1 7 21 28
1 7 28 35
1 7 35 42
1 7 42 49
1 7 6 13
1 7 13 20
1 7 20 27
1 7 27 34
1 7 34 41
1 7 5 12
1 7 12 19
1 7 19 26
1 7 26 33
1 7 4 11
1 7 11 18
1 7 18 25
1 7 3 10
1 7 10 17
1 7 2 9
1 8 2 3
1 8 3 4
1 8 4 5
1 8 5 6
1 8 6 7
1 8 9 10
1 8 10 11
1 8 11 12
1 8 12 13
1 8 13 14
1 8 14 15
1 8 15 16
1 8 17 18
1 8 18 19
1 8 19 20
1 8 20 21
1 8 21 22
1 8 22 23
1 8 23 24
1 8 25 26
1 8 26 27
1 8 27 28
1 8 28 29
1 8 29 30
1 8 30 31
1 8 31 32
1 8 33 34
1 8 34 35
1 8 35 36
1 8 36 37
1 8 37 38
1 8 38 39
1 8 39 40
1 8 41 42
1 8 42 43
1 8 43 44
1 8 44 45
1 8 45 46
1 8 46 47
1 8 47 48
1 8 49 50
1 8 50 51
1 8 51 52
1 8 52 53
1 8 53 54
1 8 54 55
1 8 55 56
1 8 57 58
1 8 58 59
1 8 59 60
1 8 60 61
1 8 61 62
1 8 62 63
1 8 63 64
1 8 9 17
1 8 17 25
1 8 25 33
1 8 33 41
1 8 41 49
1 8 49 57
1 8 2 10
1 8 10 18
1 8 18 26
1 8 26 34
1 8 34 42
1 8 42 50
1 8 50 58
1 8 3 11
1 8 11 19
1 8 19 27
1 8 27 35
1 8 35 43
1 8 43 51
1 8 51 59
1 8 4 12
1 8 12 20
1 8 20 28
1 8 28 36
1 8 36 44
1 8 44 52
1 8 52 60
1 8 5 13
1 8 13 21
1 8 21 29
1 8 29 37
1 8 37 45
1 8 45 53
1 8 53 61
1 8 6 14
1 8 14 22
1 8 22 30
1 8 30 38
1 8 38 46
1 8 46 54
1 8 54 62
1 8 7 15
1 8 15 23
1 8 23 31
1 8 31 39
1 8 39 47
1 8 47 55
1 8 55 63
1 8 16 24
1 8 24 32
1 8 32 40
1 8 40 48
1 8 48 56
1 8 56 64
1 8 49 58
1 8 41 50
1 8 50 59
1 8 33 42
1 8 42 51
1 8 51 60
1 8 25 34
1 8 34 43
1 8 43 52
1 8 52 61
1 8 17 26
1 8 26 35
1 8 35 44
1 8 44 53
1 8 53 62
1 8 9 18
1 8 18 27
1 8 27 36
1 8 36 45
1 8 45 54
1 8 54 63
1 8 10 19
1 8 19 28
1 8 28 37
1 8 37 46
1 8 46 55
1 8 55 64
1 8 2 11
1 8 11 20
1 8 20 29
1 8 29 38
1 8 38 47
1 8 47 56
1 8 3 12
1 8 12 21
1 8 21 30
1 8 30 39
1 8 39 48
1 8 4 13
1 8 13 22
1 8 22 31
1 8 31 40
1 8 5 14
1 8 14 23
1 8 23 32
1 8 6 15
1 8 15 24
1 8 7 16
1 8 56 63
1 8 48 55
1 8 55 62
1 8 40 47
1 8 47 54
1 8 54 61
1 8 32 39
1 8 39 46
1 8 46 53
1 8 53 60
1 8 24 31
1 8 31 38
1 8 38 45
1 8 45 52
1 8 52 59
1 8 16 23
1 8 23 30
1 8 30 37
1 8 37 44
1 8 44 51
1 8 51 58
1 8 15 22
1 8 22 29
1 8 29 36
1 8 36 43
1 8 43 50
1 8 50 57
1 8 7 14
1 8 14 21
1 8 21 28
1 8 28 35
1 8 35 42
1 8 42 49
1 8 6 13
1 8 13 20
1 8 20 27
1 8 27 34
1 8 34 41
1 8 5 12
1 8 12 19
1 8 19 26
1 8 26 33
1 8 4 11
1 8 11 18
1 8 18 25
1 8 3 10
1 8 10 17
1 8 2 9
1 9 2 3
1 9 3 4
1 9 4 5
1 9 5 6
1 9 6 7
1 9 7 8
1 9 10 11
1 9 11 12
1 9 12 13
1 9 13 14
1 9 14 15
1 9 15 16
1 9 17 18
1 9 18 19
1 9 19 20
1 9 20 21
1 9 21 22
1 9 22 23
1 9 23 24
1 9 25 26
1 9 26 27
1 9 27 28
1 9 28 29
1 9 29 30
1 9 30 31
1 9 31 32
1 9 33 34
1 9 34 35
1 9 35 36
1 9 36 37
1 9 37 38
1 9 38 39
1 9 39 40
1 9 41 42
1 9 42 43
1 9 43 44
1 9 44 45
1 9 45 46
1 9 46 47
1 9 47 48
1 9 49 50
1 9 50 51
1 9 51 52
1 9 52 53
1 9 53 54
1 9 54 55
1 9 55 56
1 9 57 58
1 9 58 59
1 9 59 60
1 9 60 61
1 9 61 62
1 9 62 63
1 9 63 64
1 9 17 25
1 9 25 33
1 9 33 41
1 9 41 49
1 9 49 57
1 9 2 10
1 9 10 18
1 9 18 26
1 9 26 34
1 9 34 42
1 9 42 50
1 9 50 58
1 9 3 11
1 9 11 19
1 9 19 27
1 9 27 35
1 9 35 43
1 9 43 51
1 9 51 59
1 9 4 12
1 9 12 20
1 9 20 28
1 9 28 36
1 9 36 44
1 9 44 52
1 9 52 60
1 9 5 13
1 9 13 21
1 9 21 29
1 9 29 37
1 9 37 45
1 9 45 53
1 9 53 61
1 9 6 14
1 9 14 22
1 9 22 30
1 9 30 38
1 9 38 46
1 9 46 54
1 9 54 62
1 9 7 15
1 9 15 23
1 9 23 31
1 9 31 39
1 9 39 47
1 9 47 55
1 9 55 63
1 9 8 16
1 9 16 24
1 9 24 32
1 9 32 40
1 9 40 48
1 9 48 56
1 9 56 64
1 9 49 58
1 9 41 50
1 9 50 59
1 9 33 42
1 9 42 51
1 9 51 60
1 9 25 34
1 9 34 43
1 9 43 52
1 9 52 61
1 9 17 26
1 9 26 35
1 9 35 44
1 9 44 53
1 9 53 62
1 9 18 27
1 9 27 36
1 9 36 45
1 9 45 54
1 9 54 63
1 9 10 19
1 9 19 28
1 9 28 37
1 9 37 46
1 9 46 55
1 9 55 64
1 9 2 11
1 9 11 20
1 9 20 29
1 9 29 38
1 9 38 47
1 9 47 56
1 9 3 12
1 9 12 21
1 9 21 30
1 9 30 39
1 9 39 48
1 9 4 13
1 9 13 22
1 9 22 31
1 9 31 40
1 9 5 14
1 9 14 23
1 9 23 32
1 9 6 15
1 9 15 24
1 9 7 16
1 9 56 63
1 9 48 55
1 9 55 62
1 9 40 47
1 9 47 54
1 9 54 61
1 9 32 39
1 9 39 46
1 9 46 53
1 9 53 60
1 9 24 31
1 9 31 38
1 9 38 45
1 9 45 52
1 9 52 59
1 9 16 23
1 9 23 30
1 9 30 37
1 9 37 44
1 9 44 51
1 9 51 58
1 9 8 15
1 9 15 22
1 9 22 29
1 9 29 36
1 9 36 43
1 9 43 50
1 9 50 57
1 9 7 14
1 9 14 21
1 9 21 28
1 9 28 35
1 9 35 42
1 9 42 49
1 9 6 13
1 9 13 20
1 9 20 27
1 9 27 34
1 9 34 41
1 9 5 12
1 9 12 19
1 9 19 26
1 9 26 33
1 9 4 11
1 9 11 18
1 9 18 25
1 9 3 10
1 9 10 17
1 10 2 3
1 10 3 4
1 10 4 5
1 10 5 6
1 10 6 7
1 10 7 8
1 10 11 12
1 10 12 13
1 10 13 14
1 10 14 15
1 10 15 16
1 10 17 18
1 10 18 19
1 10 19 20
1 10 20 21
1 10 21 22
1 10 22 23
1 10 23 24
1 10 25 26
1 10 26 27
1 10 27 28
1 10 28 29
1 10 29 30
1 10 30 31
1 10 31 32
1 10 33 34
1 10 34 35
1 10 35 36
1 10 36 37
1 10 37 38
1 10 38 39
1 10 39 40
1 10 41 42
1 10 42 43
1 10 43 44
1 10 44 45
1 10 45 46
1 10 46 47
1 10 47 48
1 10 49 50
1 10 50 51
1 10 51 52
1 10 52 53
1 10 53 54
1 10 54 55
1 10 55 56
1 10 57 58
1 10 58 59
1 10 59 60
1 10 60 61
1 10 61 62
1 10 62 63
1 10 63 64
1 10 9 17
1 10 17 25
1 10 25 33
1 10 33 41
1 10 41 49
1 10 49 57
1 10 18 26
1 10 26 34
1 10 34 42
1 10 42 50
1 10 50 58
1 10 3 11
1 10 11 19
1 10 19 27
1 10 27 35
1 10 35 43
1 10 43 51
1 10 51 59
1 10 4 12
1 10 12 20
1 10 20 28
1 10 28 36
1 10 36 44
1 10 44 52
1 10 52 60
1 10 5 13
1 10 13 21
1 10 21 29
1 10 29 37
1 10 37 45
1 10 45 53
1 10 53 61
1 10 6 14
1 10 14 22
1 10 22 30
1 10 30 38
1 10 38 46
1 10 46 54
1 10 54 62
1 10 7 15
1 10 15 23
1 10 23 31
1 10 31 39
1 10 39 47
1 10 47 55
1 10 55 63
1 10 8 16
1 10 16 24
1 10 24 32
1 10 32 40
1 10 40 48
1 10 48 56
1 10 56 64
1 10 49 58
1 10 41 50
1 10 50 59
1 10 33 42
1 10 42 51
1 10 51 60
1 10 25 34
1 10 34 43
1 10 43 52
1 10 52 61
1 10 17 26
1 10 26 35
1 10 35 44
1 10 44 53
1 10 53 62
1 10 9 18
1 10 18 27
1 10 27 36
1 10 36 45
1 10 45 54
1 10 54 63
1 10 19 28
1 10 28 37
