124
# x y z
284237.84	5036237.27	0
284232.85	5036228.61	0
284227.85	5036219.94	0
284223.54	5036211.03	0
284217.86	5036202.61	0
284213.5	5036193.66	0
284221.53	5036188.96	0
284226.53	5036197.62	0
284231.52	5036206.28	0
284236.51	5036214.95	0
284241.51	5036223.61	0
284246.5	5036232.27	0
284255.21	5036227.36	0
284250.17	5036218.62	0
284245.18	5036209.95	0
284240.06	5036201.4	0
284235.19	5036192.63	0
284230.19	5036183.96	0
284238.86	5036178.97	0
284243.85	5036187.63	0
284248.85	5036196.3	0
284258.84	5036213.62	0
284263.83	5036222.29	0
284272.49	5036217.29	0
284267.5	5036208.63	0
284262.51	5036199.96	0
284257.51	5036191.3	0
284252.52	5036182.64	0
284247.52	5036173.97	0
284256.18	5036168.98	0
284261.18	5036177.64	0
284266.17	5036186.31	0
284276.16	5036203.63	0
284281.16	5036212.3	0
284286.15	5036220.96	0
284291.15	5036229.62	0
284296.14	5036238.29	0
284301.14	5036246.95	0
284306.13	5036255.61	0
284311.12	5036264.28	0
284319.79	5036259.28	0
284314.79	5036250.62	0
284309.8	5036241.96	0
284304.8	5036233.29	0
284299.81	5036224.63	0
284294.82	5036215.97	0
284289.82	5036207.3	0
284284.83	5036198.64	0
284279.83	5036189.97	0
284274.84	5036181.31	0
284269.84	5036172.65	0
284264.85	5036163.98	0
284273.51	5036158.99	0
284278.51	5036167.65	0
284283.5	5036176.32	0
284288.49	5036184.98	0
284293.49	5036193.64	0
284298.48	5036202.31	0
284303.48	5036210.97	0
284308.47	5036219.63	0
284313.47	5036228.3	0
284318.46	5036236.96	0
284323.46	5036245.62	0
284328.45	5036254.28	0
284337.11	5036249.29	0
284332.12	5036240.63	0
284322.13	5036223.3	0
284312.14	5036205.98	0
284307.15	5036197.31	0
284302.15	5036188.64	0
284297.16	5036179.99	0
284292.16	5036171.32	0
284287.17	5036162.66	0
284282.17	5036154	0
284290.84	5036149	0
284295.83	5036157.66	0
284300.83	5036166.33	0
284305.82	5036174.99	0
284310.82	5036183.65	0
284315.81	5036192.32	0
284320.81	5036200.98	0
284325.8	5036209.64	0
284330.79	5036218.31	0
284335.79	5036226.97	0
284340.78	5036235.63	0
284345.78	5036244.3	0
284354.44	5036239.3	0
284349.45	5036230.64	0
284344.45	5036221.98	0
284339.46	5036213.31	0
284334.46	5036204.65	0
284329.47	5036195.99	0
284324.47	5036187.32	0
284319.48	5036178.66	0
284314.49	5036169.997	0
284309.49	5036161.33	0
284304.5	5036152.67	0
284299.5	5036144.01	0
284308.62	5036259.89	0
284303.66	5036251.21	0
284298.6	5036242.62	0
284293.64	5036233.92	0
284288.69	5036225.25	0
284283.85	5036216.54	0
284276.68	5036214.7	0
284268.08	5036219.77	0
284259.61	5036225.09	0
284250.92	5036230.02	0
284317.35	5036254.96	0
284312.23	5036246.12	0
284307.36	5036237.55	0
284302.41	5036228.85	0
284297.54	5036220.29	0
284292.3	5036211.67	0
284287.85	5036202.91	0
284280.7	5036201	0
284271.93	5036206.02	0
284263.38	5036211.23	0
284254.44	5036215.93	0
284245.82	5036221.35	0
284237.34	5036225.92	0
284276.72	5036231.36	0
284246.56	5036351.69	0
284299.63	5036141.4	0
121
# a b m n err i ip iperr k r rhoa u valid 
122	124	1	123	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	5.06477102752309e+02	1.06044324534324e-02	5.37090222534701e+00	0.00000000000000e+00	1
122	124	2	123	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	6.78417711086400e+02	3.85264437981911e-03	2.61370218178677e+00	0.00000000000000e+00	1
122	124	3	123	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.04378430775518e+03	5.32845502895692e-03	5.56175774380441e+00	0.00000000000000e+00	1
122	124	4	123	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.94502285544079e+03	7.13792779441523e-03	1.38834327006237e+01	0.00000000000000e+00	1
