# X Y i
-20.00 -2.00 0.002672
-20.00 -10.00 0.002736
-19.20 -10.00 0.003001
-18.40 -10.00 0.002922
-17.60 -10.00 0.001879
-16.80 -10.00 0.001437
-16.00 -10.00 0.001216
-15.20 -10.00 0.001192
-14.40 -10.00 0.001273
-13.60 -10.00 0.001366
-12.80 -10.00 0.001447
-12.00 -10.00 0.001504
-11.20 -10.00 0.001561
-10.40 -10.00 0.001607
-9.60 -10.00 0.001641
-8.80 -10.00 0.001677
-8.00 -10.00 0.001706
-7.20 -10.00 0.001727
-6.40 -10.00 0.001750
-5.60 -10.00 0.001762
-4.80 -10.00 0.001769
-4.00 -10.00 0.001774
-3.20 -10.00 0.001785
-2.40 -10.00 0.001792
-1.60 -10.00 0.001801
-0.80 -10.00 0.001810
0.00 -10.00 0.001817
0.80 -10.00 0.001817
1.60 -10.00 0.001815
2.40 -10.00 0.001819
3.20 -10.00 0.001818
4.00 -10.00 0.001814
4.80 -10.00 0.001801
5.60 -10.00 0.001791
6.40 -10.00 0.001787
7.20 -10.00 0.001787
8.00 -10.00 0.001788
8.80 -10.00 0.001793
9.60 -10.00 0.001799
10.40 -10.00 0.001791
11.20 -10.00 0.001810
12.00 -10.00 0.001806
12.80 -10.00 0.001811
13.60 -10.00 0.001826
14.40 -10.00 0.001830
15.20 -10.00 0.001846
16.00 -10.00 0.001869
16.80 -10.00 0.001886
17.60 -10.00 0.001898
-20.00 -9.20 0.002676
-19.20 -9.20 0.002571
-18.40 -9.20 0.002795
-17.60 -9.20 0.001653
-16.80 -9.20 0.001378
-16.00 -9.20 0.001325
-15.20 -9.20 0.001428
-14.40 -9.20 0.001511
-13.60 -9.20 0.001585
-12.80 -9.20 0.001651
-12.00 -9.20 0.001672
-11.20 -9.20 0.001734
-10.40 -9.20 0.001785
-9.60 -9.20 0.001776
-8.80 -9.20 0.001773
-8.00 -9.20 0.001765
-7.20 -9.20 0.001768
-6.40 -9.20 0.001763
-5.60 -9.20 0.001758
-4.80 -9.20 0.001757
-4.00 -9.20 0.001758
-3.20 -9.20 0.001753
-2.40 -9.20 0.001750
-1.60 -9.20 0.001750
-0.80 -9.20 0.001748
0.00 -9.20 0.001748
0.80 -9.20 0.001745
1.60 -9.20 0.001747
2.40 -9.20 0.001746
3.20 -9.20 0.001750
4.00 -9.20 0.001745
4.80 -9.20 0.001750
5.60 -9.20 0.001745
6.40 -9.20 0.001748
7.20 -9.20 0.001747
8.00 -9.20 0.001755
8.80 -9.20 0.001757
9.60 -9.20 0.001759
