0.1050	 0.0550	 -1.1850
0.0590	 0.1880	 -1.2400
0.0490	 0.3160	 -1.1860
0.0790	 0.4770	 -1.2200
0.0740	 0.5870	 -1.2250
0.0690	 0.7060	 -1.1640
0.0630	 0.9050	 -1.2320
0.2000	 0.0620	 -1.2400
0.2420	 0.1690	 -1.1790
0.2340	 0.3140	 -1.1790
0.2120	 0.4580	 -1.2380
0.2740	 0.5780	 -1.1820
0.1850	 0.7010	 -1.1740
0.2180	 0.8680	 -1.1720
0.3760	 0.0950	 -1.2310
0.3520	 0.1630	 -1.2050
0.3700	 0.3250	 -1.2120
0.3960	 0.4630	 -1.2330
0.3620	 0.5420	 -1.1970
0.3830	 0.6890	 -1.2360
0.3600	 0.8790	 -1.1810
0.5330	 0.0600	 -1.2430
0.5800	 0.2020	 -1.2220
0.5260	 0.3300	 -1.2160
0.5350	 0.4850	 -1.1680
0.5390	 0.5650	 -1.1790
0.5880	 0.7500	 -1.2370
0.5390	 0.8700	 -1.2400
0.7160	 0.0610	 -1.1570
0.7000	 0.1810	 -1.1740
0.6720	 0.3080	 -1.2140
0.6980	 0.4600	 -1.1930
0.7240	 0.6130	 -1.1710
0.7260	 0.6890	 -1.2150
0.6770	 0.8850	 -1.1980
0.8720	 0.0610	 -1.1800
0.9040	 0.2110	 -1.2270
0.9080	 0.3420	 -1.1550
0.8700	 0.4650	 -1.2090
0.8620	 0.5540	 -1.1750
0.8980	 0.7670	 -1.1800
0.8710	 0.8720	 -1.2260
1.0580	 0.0550	 -1.1810
1.0030	 0.1930	 -1.2320
1.0000	 0.3450	 -1.1710
1.0180	 0.4150	 -1.1720
1.0100	 0.5720	 -1.2380
1.0310	 0.7000	 -1.1670
1.0590	 0.8560	 -1.1780
0.0730	 0.0740	 -0.9990
0.0570	 0.2150	 -1.0190
0.0550	 0.3500	 -1.0490
0.0510	 0.4370	 -1.0550
0.0680	 0.5450	 -1.0350
0.0640	 0.6860	 -1.0520
0.0600	 0.9420	 -1.0460
0.2400	 0.0530	 -0.9830
0.2210	 0.2200	 -1.0250
0.2250	 0.3240	 -1.0810
0.1980	 0.4410	 -1.0390
0.2530	 0.5660	 -1.0360
0.2340	 0.7750	 -1.0530
0.2310	 0.8860	 -1.0510
0.4180	 0.0760	 -1.0090
0.3610	 0.2060	 -1.0090
0.3690	 0.3140	 -1.0490
0.4060	 0.4640	 -1.0030
0.4090	 0.5930	 -1.0670
0.3640	 0.7930	 -1.0360
0.3550	 0.8640	 -1.0640
0.5200	 0.0630	 -1.0410
0.5520	 0.1890	 -1.0170
0.5050	 0.3650	 -1.0180
0.5230	 0.4470	 -1.0590
0.5430	 0.5520	 -1.0450
0.5880	 0.7140	 -0.9900
0.5460	 0.8810	 -1.0560
0.7130	 0.0620	 -1.0480
0.7180	 0.1990	 -1.0560
0.6790	 0.3280	 -1.0370
0.7070	 0.4140	 -1.0220
0.7070	 0.5700	 -1.0760
0.7110	 0.7530	 -1.0190
0.6790	 0.8620	 -1.0270
0.8850	 0.0510	 -1.0100
0.8900	 0.1550	 -1.0260
0.8660	 0.3290	 -1.0590
0.8810	 0.4680	 -1.0150
0.8570	 0.5940	 -1.0370
0.8580	 0.7520	 -1.0110
0.9100	 0.8650	 -1.0230
1.0530	 0.0750	 -1.0190
1.0270	 0.1880	 -1.0720
1.0470	 0.3500	 -1.0200
1.0090	 0.4450	 -1.0150
1.0190	 0.6190	 -1.0560
1.0200	 0.7420	 -1.0100
1.0590	 0.8870	 -1.0280
0.0560	 0.0610	 -0.8770
0.0500	 0.1730	 -0.8690
0.0600	 0.3040	 -0.8500
0.0540	 0.4660	 -0.8760
0.0580	 0.6070	 -0.8910
0.1250	 0.7070	 -0.8280
0.0730	 0.8490	 -0.8550
0.1570	 0.0640	 -0.8750
0.1790	 0.1800	 -0.8540
0.1950	 0.3210	 -0.8360
0.2310	 0.4380	 -0.8510
0.1870	 0.5970	 -0.8820
0.2480	 0.7220	 -0.8820
0.2330	 0.8670	 -0.8390
0.3710	 0.0550	 -0.9150
0.3910	 0.2020	 -0.8660
0.3600	 0.2820	 -0.8480
0.4440	 0.4720	 -0.8790
0.3240	 0.6070	 -0.8410
0.3610	 0.7530	 -0.8520
0.3620	 0.8680	 -0.8690
0.5140	 0.0530	 -0.8430
0.5150	 0.1670	 -0.8290
0.5700	 0.3050	 -0.8790
