# X Y i
-20.00 -2.00 0.035095
-20.00 -10.00 0.032423
-19.20 -10.00 0.029762
-18.40 -10.00 0.027117
-17.60 -10.00 0.024497
-16.80 -10.00 0.021918
-16.00 -10.00 0.019396
-15.20 -10.00 0.016954
-14.40 -10.00 0.014612
-13.60 -10.00 0.012391
-12.80 -10.00 0.010313
-12.00 -10.00 0.008399
-11.20 -10.00 0.006667
-10.40 -10.00 0.005139
-9.60 -10.00 0.003829
-8.80 -10.00 0.002742
-8.00 -10.00 0.001873
-7.20 -10.00 0.001204
-6.40 -10.00 0.000710
-5.60 -10.00 0.000369
-4.80 -10.00 0.000154
-4.00 -10.00 0.000040
-3.20 -10.00 0.000000
-2.40 -10.00 0.000000
-1.60 -10.00 0.000003
-0.80 -10.00 0.000010
0.00 -10.00 0.000018
0.80 -10.00 0.000025
1.60 -10.00 0.000030
2.40 -10.00 0.000031
3.20 -10.00 0.000028
4.00 -10.00 0.000021
4.80 -10.00 0.000012
5.60 -10.00 0.000004
6.40 -10.00 0.000000
7.20 -10.00 0.000004
8.00 -10.00 0.000037
8.80 -10.00 0.000097
9.60 -10.00 0.000178
10.40 -10.00 0.000268
11.20 -10.00 0.000361
12.00 -10.00 0.000452
12.80 -10.00 0.000543
13.60 -10.00 0.000637
14.40 -10.00 0.000738
15.20 -10.00 0.000851
16.00 -10.00 0.000975
16.80 -10.00 0.001106
17.60 -10.00 0.001242
-20.00 -9.20 0.001482
-19.20 -9.20 0.001717
-18.40 -9.20 0.001934
-17.60 -9.20 0.002116
-16.80 -9.20 0.002255
-16.00 -9.20 0.002348
-15.20 -9.20 0.002398
-14.40 -9.20 0.002411
-13.60 -9.20 0.002392
-12.80 -9.20 0.002347
-12.00 -9.20 0.002282
-11.20 -9.20 0.002202
-10.40 -9.20 0.002110
-9.60 -9.20 0.002011
-8.80 -9.20 0.001904
-8.00 -9.20 0.001793
-7.20 -9.20 0.001678
-6.40 -9.20 0.001562
-5.60 -9.20 0.001447
-4.80 -9.20 0.001332
-4.00 -9.20 0.001221
-3.20 -9.20 0.001113
-2.40 -9.20 0.001011
-1.60 -9.20 0.000913
-0.80 -9.20 0.000821
0.00 -9.20 0.000736
0.80 -9.20 0.000658
1.60 -9.20 0.000587
2.40 -9.20 0.000524
3.20 -9.20 0.000471
4.00 -9.20 0.000427
4.80 -9.20 0.000394
5.60 -9.20 0.000372
6.40 -9.20 0.000360
7.20 -9.20 0.000359
8.00 -9.20 0.000366
8.80 -9.20 0.000380
9.60 -9.20 0.000398
10.40 -9.20 0.000418
11.20 -9.20 0.000436
12.00 -9.20 0.000450
12.80 -9.20 0.000463
13.60 -9.20 0.000478
14.40 -9.20 0.000501
15.20 -9.20 0.000538
16.00 -9.20 0.000590
16.80 -9.20 0.000656
17.60 -9.20 0.000730
-20.00 -8.40 0.001004
-19.20 -8.40 0.001267
-18.40 -8.40 0.001508
-17.60 -8.40 0.001713
-16.80 -8.40 0.001876
-16.00 -8.40 0.001999
-15.20 -8.40 0.002086
-14.40 -8.40 0.002146
-13.60 -8.40 0.002183
-12.80 -8.40 0.002204
-12.00 -8.40 0.002213
-11.20 -8.40 0.002213
-10.40 -8.40 0.002205
-9.60 -8.40 0.002192
-8.80 -8.40 0.002173
-8.00 -8.40 0.002150
-7.20 -8.40 0.002123
-6.40 -8.40 0.002091
-5.60 -8.40 0.002057
-4.80 -8.40 0.002019
-4.00 -8.40 0.001978
-3.20 -8.40 0.001934
-2.40 -8.40 0.001888
-1.60 -8.40 0.001837
-0.80 -8.40 0.001783
0.00 -8.40 0.001723
0.80 -8.40 0.001659
1.60 -8.40 0.001590
2.40 -8.40 0.001515
3.20 -8.40 0.001434
4.00 -8.40 0.001348
4.80 -8.40 0.001258
5.60 -8.40 0.001165
6.40 -8.40 0.001069
7.20 -8.40 0.000973
8.00 -8.40 0.000877
8.80 -8.40 0.000784
9.60 -8.40 0.000693
10.40 -8.40 0.000608
11.20 -8.40 0.000530
12.00 -8.40 0.000462
12.80 -8.40 0.000404
13.60 -8.40 0.000361
14.40 -8.40 0.000335
15.20 -8.40 0.000332
16.00 -8.40 0.000351
16.80 -8.40 0.000389
17.60 -8.40 0.000439
-20.00 -7.60 0.000701
-19.20 -7.60 0.000950
-18.40 -7.60 0.001173
-17.60 -7.60 0.001358
-16.80 -7.60 0.001502
-16.00 -7.60 0.001610
-15.20 -7.60 0.001687
-14.40 -7.60 0.001742
-13.60 -7.60 0.001778
-12.80 -7.60 0.001802
-12.00 -7.60 0.001816
-11.20 -7.60 0.001824
-10.40 -7.60 0.001827
-9.60 -7.60 0.001826
-8.80 -7.60 0.001821
-8.00 -7.60 0.001814
-7.20 -7.60 0.001803
-6.40 -7.60 0.001790
-5.60 -7.60 0.001774
-4.80 -7.60 0.001756
-4.00 -7.60 0.001736
-3.20 -7.60 0.001713
-2.40 -7.60 0.001688
-1.60 -7.60 0.001659
-0.80 -7.60 0.001626
0.00 -7.60 0.001590
0.80 -7.60 0.001549
1.60 -7.60 0.001502
2.40 -7.60 0.001450
3.20 -7.60 0.001392
4.00 -7.60 0.001328
4.80 -7.60 0.001257
5.60 -7.60 0.001180
6.40 -7.60 0.001097
7.20 -7.60 0.001008
8.00 -7.60 0.000913
8.80 -7.60 0.000815
9.60 -7.60 0.000713
10.40 -7.60 0.000611
11.20 -7.60 0.000511
12.00 -7.60 0.000419
12.80 -7.60 0.000339
13.60 -7.60 0.000275
14.40 -7.60 0.000233
15.20 -7.60 0.000215
16.00 -7.60 0.000224
16.80 -7.60 0.000257
17.60 -7.60 0.000304
-20.00 -6.80 0.000584
-19.20 -6.80 0.000847
-18.40 -6.80 0.001080
-17.60 -6.80 0.001272
-16.80 -6.80 0.001424
-16.00 -6.80 0.001539
-15.20 -6.80 0.001624
-14.40 -6.80 0.001686
-13.60 -6.80 0.001730
-12.80 -6.80 0.001761
-12.00 -6.80 0.001783
-11.20 -6.80 0.001798
-10.40 -6.80 0.001808
-9.60 -6.80 0.001814
-8.80 -6.80 0.001817
-8.00 -6.80 0.001816
-7.20 -6.80 0.001813
-6.40 -6.80 0.001806
-5.60 -6.80 0.001797
-4.80 -6.80 0.001785
-4.00 -6.80 0.001770
-3.20 -6.80 0.001752
-2.40 -6.80 0.001732
-1.60 -6.80 0.001707
-0.80 -6.80 0.001678
0.00 -6.80 0.001644
0.80 -6.80 0.001605
1.60 -6.80 0.001559
2.40 -6.80 0.001508
3.20 -6.80 0.001449
4.00 -6.80 0.001383
4.80 -6.80 0.001310
5.60 -6.80 0.001230
6.40 -6.80 0.001142
7.20 -6.80 0.001047
8.00 -6.80 0.000945
8.80 -6.80 0.000836
9.60 -6.80 0.000722
10.40 -6.80 0.000606
11.20 -6.80 0.000490
12.00 -6.80 0.000381
12.80 -6.80 0.000285
13.60 -6.80 0.000208
14.40 -6.80 0.000155
15.20 -6.80 0.000128
16.00 -6.80 0.000130
16.80 -6.80 0.000157
17.60 -6.80 0.000199
-20.00 -6.00 0.000506
-19.20 -6.00 0.000793
-18.40 -6.00 0.001047
-17.60 -6.00 0.001261
-16.80 -6.00 0.001432
-16.00 -6.00 0.001565
-15.20 -6.00 0.001667
-14.40 -6.00 0.001742
-13.60 -6.00 0.001799
-12.80 -6.00 0.001840
-12.00 -6.00 0.001869
-11.20 -6.00 0.001891
-10.40 -6.00 0.001906
-9.60 -6.00 0.001915
-8.80 -6.00 0.001920
-8.00 -6.00 0.001921
-7.20 -6.00 0.001918
-6.40 -6.00 0.001911
-5.60 -6.00 0.001901
-4.80 -6.00 0.001887
-4.00 -6.00 0.001870
-3.20 -6.00 0.001849
-2.40 -6.00 0.001824
-1.60 -6.00 0.001795
-0.80 -6.00 0.001761
0.00 -6.00 0.001721
0.80 -6.00 0.001676
1.60 -6.00 0.001623
2.40 -6.00 0.001564
3.20 -6.00 0.001498
4.00 -6.00 0.001424
4.80 -6.00 0.001342
5.60 -6.00 0.001253
6.40 -6.00 0.001155
7.20 -6.00 0.001050
8.00 -6.00 0.000937
8.80 -6.00 0.000817
9.60 -6.00 0.000692
10.40 -6.00 0.000564
11.20 -6.00 0.000438
12.00 -6.00 0.000321
12.80 -6.00 0.000222
13.60 -6.00 0.000145
14.40 -6.00 0.000093
15.20 -6.00 0.000067
16.00 -6.00 0.000067
16.80 -6.00 0.000090
17.60 -6.00 0.000128
-20.00 -5.20 0.000442
-19.20 -5.20 0.000734
-18.40 -5.20 0.000990
