5.600	-7.600
6.400	-7.600
7.200	-7.600
8.000	-7.600
8.800	-7.600
9.600	-7.600
10.400	-7.600
11.200	-7.600
12.000	-7.600
12.800	-7.600
13.600	-7.600
14.400	-7.600
15.200	-7.600
16.000	-7.600
16.800	-7.600
17.600	-7.600
-20.000	-6.800
-19.200	-6.800
-18.400	-6.800
-17.600	-6.800
-16.800	-6.800
-16.000	-6.800
-15.200	-6.800
-14.400	-6.800
-13.600	-6.800
-12.800	-6.800
-12.000	-6.800
-11.200	-6.800
-10.400	-6.800
-9.600	-6.800
-8.800	-6.800
-8.000	-6.800
-7.200	-6.800
-6.400	-6.800
-5.600	-6.800
-4.800	-6.800
-4.000	-6.800
-3.200	-6.800
-2.400	-6.800
-1.600	-6.800
-0.800	-6.800
0.000	-6.800
0.800	-6.800
1.600	-6.800
2.400	-6.800
3.200	-6.800
4.000	-6.800
4.800	-6.800
5.600	-6.800
6.400	-6.800
7.200	-6.800
8.000	-6.800
8.800	-6.800
9.600	-6.800
10.400	-6.800
11.200	-6.800
12.000	-6.800
12.800	-6.800
13.600	-6.800
14.400	-6.800
15.200	-6.800
16.000	-6.800
16.800	-6.800
17.600	-6.800
-20.000	-6.000
-19.200	-6.000
-18.400	-6.000
-17.600	-6.000
-16.800	-6.000
-16.000	-6.000
-15.200	-6.000
-14.400	-6.000
-13.600	-6.000
-12.800	-6.000
-12.000	-6.000
-11.200	-6.000
-10.400	-6.000
-9.600	-6.000
-8.800	-6.000
-8.000	-6.000
-7.200	-6.000
-6.400	-6.000
-5.600	-6.000
-4.800	-6.000
-4.000	-6.000
-3.200	-6.000
-2.400	-6.000
-1.600	-6.000
-0.800	-6.000
0.000	-6.000
0.800	-6.000
1.600	-6.000
2.400	-6.000
3.200	-6.000
4.000	-6.000
4.800	-6.000
5.600	-6.000
6.400	-6.000
7.200	-6.000
8.000	-6.000
8.800	-6.000
9.600	-6.000
10.400	-6.000
11.200	-6.000
12.000	-6.000
12.800	-6.000
13.600	-6.000
14.400	-6.000
15.200	-6.000
16.000	-6.000
16.800	-6.000
17.600	-6.000
-20.000	-5.200
-19.200	-5.200
-18.400	-5.200
-17.600	-5.200
-16.800	-5.200
-16.000	-5.200
-15.200	-5.200
-14.400	-5.200
-13.600	-5.200
-12.800	-5.200
-12.000	-5.200
-11.200	-5.200
-10.400	-5.200
-9.600	-5.200
-8.800	-5.200
-8.000	-5.200
-7.200	-5.200
-6.400	-5.200
-5.600	-5.200
-4.800	-5.200
-4.000	-5.200
-3.200	-5.200
-2.400	-5.200
-1.600	-5.200
-0.800	-5.200
0.000	-5.200
0.800	-5.200
1.600	-5.200
2.400	-5.200
3.200	-5.200
4.000	-5.200
4.800	-5.200
5.600	-5.200
6.400	-5.200
7.200	-5.200
8.000	-5.200
8.800	-5.200
9.600	-5.200
10.400	-5.200
11.200	-5.200
12.000	-5.200
12.800	-5.200
13.600	-5.200
14.400	-5.200
15.200	-5.200
16.000	-5.200
16.800	-5.200
17.600	-5.200
-20.000	-4.400
-19.200	-4.400
-18.400	-4.400
-17.600	-4.400
-16.800	-4.400
-16.000	-4.400
-15.200	-4.400
-14.400	-4.400
-13.600	-4.400
-12.800	-4.400
-12.000	-4.400
-11.200	-4.400
-10.400	-4.400
-9.600	-4.400
-8.800	-4.400
-8.000	-4.400
-7.200	-4.400
-6.400	-4.400
-5.600	-4.400
-4.800	-4.400
-4.000	-4.400
-3.200	-4.400
-2.400	-4.400
-1.600	-4.400
-0.800	-4.400
0.000	-4.400
0.800	-4.400
1.600	-4.400
2.400	-4.400
3.200	-4.400
4.000	-4.400
4.800	-4.400
5.600	-4.400
6.400	-4.400
7.200	-4.400
8.000	-4.400
8.800	-4.400
9.600	-4.400
10.400	-4.400
11.200	-4.400
12.000	-4.400
12.800	-4.400
13.600	-4.400
14.400	-4.400
15.200	-4.400
16.000	-4.400
16.800	-4.400
17.600	-4.400
-20.000	-3.600
-19.200	-3.600
-18.400	-3.600
-17.600	-3.600
-16.800	-3.600
-16.000	-3.600
-15.200	-3.600
-14.400	-3.600
-13.600	-3.600
-12.800	-3.600
-12.000	-3.600
-11.200	-3.600
-10.400	-3.600
-9.600	-3.600
-8.800	-3.600
-8.000	-3.600
-7.200	-3.600
-6.400	-3.600
-5.600	-3.600
-4.800	-3.600
-4.000	-3.600
-3.200	-3.600
-2.400	-3.600
-1.600	-3.600
-0.800	-3.600
0.000	-3.600
0.800	-3.600
1.600	-3.600
2.400	-3.600
3.200	-3.600
4.000	-3.600
4.800	-3.600
5.600	-3.600
6.400	-3.600
7.200	-3.600
8.000	-3.600
8.800	-3.600
9.600	-3.600
10.400	-3.600
11.200	-3.600
12.000	-3.600
12.800	-3.600
13.600	-3.600
14.400	-3.600
15.200	-3.600
16.000	-3.600
16.800	-3.600
17.600	-3.600
-20.000	-2.800
-19.200	-2.800
-18.400	-2.800
-17.600	-2.800
-16.800	-2.800
-16.000	-2.800
-15.200	-2.800
-14.400	-2.800
-13.600	-2.800
-12.800	-2.800
-12.000	-2.800
-11.200	-2.800
-10.400	-2.800
-9.600	-2.800
-8.800	-2.800
-8.000	-2.800
-7.200	-2.800
-6.400	-2.800
-5.600	-2.800
-4.800	-2.800
-4.000	-2.800
-3.200	-2.800
-2.400	-2.800
-1.600	-2.800
-0.800	-2.800
0.000	-2.800
0.800	-2.800
1.600	-2.800
2.400	-2.800
3.200	-2.800
4.000	-2.800
4.800	-2.800
5.600	-2.800
6.400	-2.800
7.200	-2.800
8.000	-2.800
8.800	-2.800
9.600	-2.800
10.400	-2.800
11.200	-2.800
12.000	-2.800
12.800	-2.800
13.600	-2.800
14.400	-2.800
15.200	-2.800
16.000	-2.800
16.800	-2.800
17.600	-2.800
-19.200	-2.000
-18.400	-2.000
-17.600	-2.000
-16.800	-2.000
-16.000	-2.000
-15.200	-2.000
-14.400	-2.000
-13.600	-2.000
-12.800	-2.000
-12.000	-2.000
-11.200	-2.000
-10.400	-2.000
-9.600	-2.000
-8.800	-2.000
-8.000	-2.000
-7.200	-2.000
-6.400	-2.000
-5.600	-2.000
-4.800	-2.000
-4.000	-2.000
-3.200	-2.000
-2.400	-2.000
-1.600	-2.000
-0.800	-2.000
0.000	-2.000
0.800	-2.000
1.600	-2.000
2.400	-2.000
3.200	-2.000
4.000	-2.000
4.800	-2.000
5.600	-2.000
6.400	-2.000
7.200	-2.000
8.000	-2.000
8.800	-2.000
9.600	-2.000
10.400	-2.000
11.200	-2.000
12.000	-2.000
12.800	-2.000
13.600	-2.000
14.400	-2.000
15.200	-2.000
16.000	-2.000
16.800	-2.000
17.600	-2.000
-20.000	-1.200
-19.200	-1.200
-18.400	-1.200
-17.600	-1.200
-16.800	-1.200
-16.000	-1.200
-15.200	-1.200
-14.400	-1.200
-13.600	-1.200
-12.800	-1.200
-12.000	-1.200
-11.200	-1.200
-10.400	-1.200
-9.600	-1.200
-8.800	-1.200
-8.000	-1.200
-7.200	-1.200
-6.400	-1.200
-5.600	-1.200
-4.800	-1.200
-4.000	-1.200
-3.200	-1.200
-2.400	-1.200
-1.600	-1.200
-0.800	-1.200
0.000	-1.200
0.800	-1.200
1.600	-1.200
2.400	-1.200
3.200	-1.200
4.000	-1.200
4.800	-1.200
5.600	-1.200
6.400	-1.200
7.200	-1.200
8.000	-1.200
8.800	-1.200
9.600	-1.200
10.400	-1.200
11.200	-1.200
12.000	-1.200
12.800	-1.200
13.600	-1.200
14.400	-1.200
15.200	-1.200
16.000	-1.200
16.800	-1.200
17.600	-1.200
-20.000	-0.400
-19.200	-0.400
-18.400	-0.400
-17.600	-0.400
-16.800	-0.400
-16.000	-0.400
-15.200	-0.400
-14.400	-0.400
-13.600	-0.400
-12.800	-0.400
-12.000	-0.400
-11.200	-0.400
-10.400	-0.400
-9.600	-0.400
-8.800	-0.400
-8.000	-0.400
-7.200	-0.400
-6.400	-0.400
-5.600	-0.400
-4.800	-0.400
-4.000	-0.400
-3.200	-0.400
-2.400	-0.400
-1.600	-0.400
-0.800	-0.400
0.000	-0.400
0.800	-0.400
1.600	-0.400
2.400	-0.400
3.200	-0.400
4.000	-0.400
4.800	-0.400
5.600	-0.400
6.400	-0.400
7.200	-0.400
8.000	-0.400
8.800	-0.400
9.600	-0.400
10.400	-0.400
11.200	-0.400
12.000	-0.400
12.800	-0.400
13.600	-0.400
14.400	-0.400
15.200	-0.400
16.000	-0.400
16.800	-0.400
17.600	-0.400
